기초시군구(관할관청),업체명,연락처,폐기물구분,폐기물명,연간배출량(톤)
울산광역시 남구,한국이네오스스티롤루션(주),052-279-5883,사업장배출시설계폐기물,그 밖의 폐목재류,122.78
울산광역시 남구,한국이네오스스티롤루션(주),052-279-5883,사업장배출시설계폐기물,그 밖의 폐수처리오니,3167.26
울산광역시 남구,한국이네오스스티롤루션(주),052-279-5883,사업장배출시설계폐기물,폐콘크리트,66.89
울산광역시 남구,한국이네오스스티롤루션(주),052-279-5883,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),1834.84
울산광역시 남구,한국이네오스스티롤루션(주),052-279-5883,사업장배출시설계폐기물,폐활성탄,8.12
울산광역시 남구,한국이네오스스티롤루션(주),052-279-5883,사업장배출시설계폐기물,폐흡착제,30.42
울산광역시 남구,한국이네오스스티롤루션(주),052-279-5883,사업장생활계폐기물,음식물류폐기물,32.12
울산광역시 남구,한길(주),052-256-6543,사업장배출시설계폐기물,폐활성탄,17.99
울산광역시 남구,한화솔루션(주)울산1,052-279-2184,사업장배출시설계폐기물,그 밖의 폐목재류,29.98
울산광역시 남구,한화솔루션(주)울산1,052-279-2184,사업장배출시설계폐기물,그 밖의 폐합성고분자화합물(합성수지류로 피복된 폐전선을 포함한다),0.49
울산광역시 남구,한화솔루션(주)울산1,052-279-2184,사업장배출시설계폐기물,폐유리섬유,25.48
울산광역시 남구,한화솔루션(주)울산1,052-279-2184,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),287.89
울산광역시 남구,한화솔루션(주)울산1,052-279-2184,사업장배출시설계폐기물,폐활성탄,26.85
울산광역시 남구,한화솔루션(주)울산1,052-279-2184,사업장생활계폐기물,음식물류폐기물,43.51
울산광역시 남구,한화솔루션(주)울산1,052-279-2184,사업장생활계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),7.63
울산광역시 남구,한화임팩트(주),052-278-6283,사업장배출시설계폐기물,그 밖의 공정오니(유기성),415.06
울산광역시 남구,한화임팩트(주),052-278-6283,사업장배출시설계폐기물,그 밖의 폐기물,50.79
울산광역시 남구,한화임팩트(주),052-278-6283,사업장배출시설계폐기물,그 밖의 폐수처리오니,3704.58
울산광역시 남구,한화임팩트(주),052-278-6283,사업장배출시설계폐기물,그 밖의 폐촉매,22.25
울산광역시 남구,한화임팩트(주),052-278-6283,사업장배출시설계폐기물,그 밖의 폐합성고분자화합물(합성수지류로 피복된 폐전선을 포함한다),7.14
울산광역시 남구,한화임팩트(주),052-278-6283,사업장배출시설계폐기물,폐분말소화기,2.08
울산광역시 남구,한화임팩트(주),052-278-6283,사업장배출시설계폐기물,폐폴리염화비닐수지류,39.17
울산광역시 남구,한화임팩트(주),052-278-6283,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),75.71
울산광역시 남구,한화임팩트(주),052-278-6283,사업장배출시설계폐기물,폐활성탄,4.83
울산광역시 남구,한화임팩트(주),052-278-6283,사업장배출시설계폐기물,폐흡착제,15.45
울산광역시 남구,한화임팩트(주),052-278-6283,사업장생활계폐기물,"(구)폐가구류, 폐도장목, 폐목재포장재, 폐전선드럼(원목상태의 깨끗한 목재를 말한다)",52.91
울산광역시 남구,한화임팩트(주),052-278-6283,사업장생활계폐기물,음식물류폐기물,35.18
울산광역시 남구,한화임팩트(주),052-278-6283,사업장생활계폐기물,폐종이류,17.62
울산광역시 남구,현대글로비스(주)울산센터 제1공장,052-283-5323,,폐황산이 포함된 2차폐축전지,0
울산광역시 남구,현대위아(주) 울산1공장,052-250-2911,사업장배출시설계폐기물,그 밖의 광재류,110.79
울산광역시 남구,현대위아(주) 울산1공장,052-250-2911,사업장배출시설계폐기물,그 밖의 분진,105.23
울산광역시 남구,현대위아(주) 울산1공장,052-250-2911,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),32.91
울산광역시 남구,현대위아(주) 울산1공장,052-250-2911,사업장생활계폐기물,음식물류폐기물,5.6076
울산광역시 남구,홍익폐차공업(주),052-265-3900,사업장배출시설계폐기물,그 밖의 폐합성고분자화합물(합성수지류로 피복된 폐전선을 포함한다),12.872
울산광역시 남구,홍익폐차공업(주),052-265-3900,사업장배출시설계폐기물,금속성폐촉매,9.53
울산광역시 남구,홍익폐차공업(주),052-265-3900,사업장배출시설계폐기물,자동차 폐타이어,47.63
울산광역시 남구,홍익폐차공업(주),052-265-3900,사업장배출시설계폐기물,자동차회수폐냉매물질,0.26352
울산광역시 남구,홍익폐차공업(주),052-265-3900,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),33.46
울산광역시 남구,홍익폐차공업(주),052-265-3900,,"그 밖의 폐광물유[아스팔트유ㆍ그리스(grease)ㆍ방청유 및 수용성절삭유, 20퍼센트 이상의 이물질이 함유된 폐유, 고체상태의 폐유 등을 말한다]",0.09
울산광역시 남구,홍익폐차공업(주),052-265-3900,,그 밖의 폐유기용제,4.2
울산광역시 남구,홍익폐차공업(주),052-265-3900,,폐윤활유(「자원의 절약과 재활용촉진에 관한 법률 시행령」 제18조에 따른 재활용의무 대상 제품ㆍ포장재인 기어유 및 내연기관용 윤활유를 말한다),4.19
울산광역시 남구,홍익폐차공업(주),052-265-3900,,폐황산이 포함된 2차폐축전지,31.31
울산광역시 남구,효성화학(주) 용연1공장,052-208-9566,사업장배출시설계폐기물,(구)폐받침목,3.43
울산광역시 남구,효성화학(주) 용연1공장,052-208-9566,사업장배출시설계폐기물,그 밖의 공정오니(무기성),3393.99
울산광역시 남구,효성화학(주) 용연1공장,052-208-9566,사업장배출시설계폐기물,그 밖의 공정오니(유기성),147.21
울산광역시 남구,효성화학(주) 용연1공장,052-208-9566,사업장배출시설계폐기물,그 밖의 폐목재류,97
울산광역시 남구,효성화학(주) 용연1공장,052-208-9566,사업장배출시설계폐기물,그 밖의 폐유리,0.09
울산광역시 남구,효성화학(주) 용연1공장,052-208-9566,사업장배출시설계폐기물,금속성폐촉매,25.18
울산광역시 남구,효성화학(주) 용연1공장,052-208-9566,사업장배출시설계폐기물,폐분말소화기,0.88
울산광역시 남구,효성화학(주) 용연1공장,052-208-9566,사업장배출시설계폐기물,폐수처리오니,591.06
울산광역시 남구,효성화학(주) 용연1공장,052-208-9566,사업장배출시설계폐기물,폐유리섬유,29.95
울산광역시 남구,효성화학(주) 용연1공장,052-208-9566,사업장배출시설계폐기물,폐콘크리트,765.33
울산광역시 남구,효성화학(주) 용연1공장,052-208-9566,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),1932.82
울산광역시 남구,효성화학(주) 용연1공장,052-208-9566,사업장배출시설계폐기물,폐흡착제,1767.82
울산광역시 남구,효성화학(주) 용연1공장,052-208-9566,사업장생활계폐기물,음식물류폐기물,12.704
울산광역시 남구,효성화학(주)용연2공장,052-208-9466,사업장배출시설계폐기물,(구)폐받침목,2.79
울산광역시 남구,효성화학(주)용연2공장,052-208-9466,사업장배출시설계폐기물,그 밖의 공정오니(유기성),1387.85
울산광역시 남구,효성화학(주)용연2공장,052-208-9466,사업장배출시설계폐기물,그 밖의 폐목재류,16.86
울산광역시 남구,효성화학(주)용연2공장,052-208-9466,사업장배출시설계폐기물,그 밖의 폐수처리오니,7248.17
울산광역시 남구,효성화학(주)용연2공장,052-208-9466,사업장배출시설계폐기물,그 밖의 폐유리,0.16
울산광역시 남구,효성화학(주)용연2공장,052-208-9466,사업장배출시설계폐기물,금속성폐촉매,28.31
울산광역시 남구,효성화학(주)용연2공장,052-208-9466,사업장배출시설계폐기물,폐분말소화기,0.46
울산광역시 남구,효성화학(주)용연2공장,052-208-9466,사업장배출시설계폐기물,폐여과사,5.69
울산광역시 남구,효성화학(주)용연2공장,052-208-9466,사업장배출시설계폐기물,폐유리섬유,30.19
울산광역시 남구,효성화학(주)용연2공장,052-208-9466,사업장배출시설계폐기물,폐콘크리트,362.97
울산광역시 남구,효성화학(주)용연2공장,052-208-9466,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),329.89
울산광역시 남구,효성화학(주)용연2공장,052-208-9466,사업장배출시설계폐기물,폐형광등,0.04
울산광역시 남구,효성화학(주)용연2공장,052-208-9466,사업장생활계폐기물,음식물류폐기물,31.792
울산광역시 동구,(주)케이씨씨 울산공장,052-280-1447,사업장배출시설계폐기물,"(구)폐가구류, 폐도장목, 폐목재포장재, 폐전선드럼(원목상태의 깨끗한 목재를 말한다)",98.2
울산광역시 동구,(주)케이씨씨 울산공장,052-280-1447,사업장배출시설계폐기물,"(구)폐가구류, 폐도장목, 폐목재포장재, 폐전선드럼(접착제, 페인트, 기름, 콘크리트 등의 물질이 사용된 목재를 말한다)",9.12
울산광역시 동구,(주)케이씨씨 울산공장,052-280-1447,사업장배출시설계폐기물,그 밖의 분진,26.56
울산광역시 동구,(주)케이씨씨 울산공장,052-280-1447,사업장배출시설계폐기물,그 밖의 폐기물,4.96
울산광역시 동구,(주)케이씨씨 울산공장,052-280-1447,사업장배출시설계폐기물,그 밖의 폐사,17.6
울산광역시 동구,(주)케이씨씨 울산공장,052-280-1447,사업장배출시설계폐기물,그 밖의 폐수처리오니,288.88
울산광역시 동구,(주)케이씨씨 울산공장,052-280-1447,사업장배출시설계폐기물,그 밖의 폐합성고분자화합물(합성수지류로 피복된 폐전선을 포함한다),3.66
울산광역시 동구,(주)케이씨씨 울산공장,052-280-1447,사업장배출시설계폐기물,정수처리오니,22.36
울산광역시 동구,(주)케이씨씨 울산공장,052-280-1447,사업장배출시설계폐기물,폐내화물,0.05
울산광역시 동구,(주)케이씨씨 울산공장,052-280-1447,사업장배출시설계폐기물,폐분말소화기,0.73
울산광역시 동구,(주)케이씨씨 울산공장,052-280-1447,사업장배출시설계폐기물,폐유리,5.98
울산광역시 동구,(주)케이씨씨 울산공장,052-280-1447,사업장배출시설계폐기물,폐종이류,0.38
울산광역시 동구,(주)케이씨씨 울산공장,052-280-1447,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),421.9
울산광역시 동구,(주)케이씨씨 울산공장,052-280-1447,사업장배출시설계폐기물,폐활성탄,78.14
울산광역시 동구,(주)현대미포조선,052-250-3551,사업장배출시설계폐기물,"(구)폐가구류, 폐도장목, 폐목재포장재, 폐전선드럼(원목상태의 깨끗한 목재를 말한다)",1692.78
울산광역시 동구,(주)현대미포조선,052-250-3551,사업장배출시설계폐기물,그 밖의 광재류,93.63
울산광역시 동구,(주)현대미포조선,052-250-3551,사업장배출시설계폐기물,그 밖의 분진,1925.89
울산광역시 동구,(주)현대미포조선,052-250-3551,사업장배출시설계폐기물,그 밖의 폐섬유,6039.07
울산광역시 동구,(주)현대미포조선,052-250-3551,사업장배출시설계폐기물,그 밖의 폐유리,0.19
울산광역시 동구,(주)현대미포조선,052-250-3551,사업장배출시설계폐기물,그 밖의 폐합성고분자화합물(합성수지류로 피복된 폐전선을 포함한다),76.98
울산광역시 동구,(주)현대미포조선,052-250-3551,사업장배출시설계폐기물,샌드블라스트폐사,218.65
울산광역시 동구,(주)현대미포조선,052-250-3551,사업장배출시설계폐기물,음식물류폐기물,485.41
울산광역시 동구,(주)현대미포조선,052-250-3551,사업장배출시설계폐기물,자동차 폐타이어,34.52
울산광역시 동구,(주)현대미포조선,052-250-3551,사업장배출시설계폐기물,폐분말소화기,9.29
울산광역시 동구,(주)현대미포조선,052-250-3551,사업장배출시설계폐기물,폐수처리오니,3.43
울산광역시 동구,(주)현대미포조선,052-250-3551,사업장배출시설계폐기물,폐합성고무류,4168.22
울산광역시 동구,(주)현대미포조선,052-250-3551,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),605.46
